iter	Logloss
364	0.5110654848
365	0.5110165129
366	0.5109539877
367	0.5108939549
368	0.5108262453
369	0.5107184245
370	0.5106316923
371	0.5104778694
372	0.5104059791
373	0.5102768769
374	0.5101175547
375	0.5099400237
376	0.5098090542
377	0.5097153815
378	0.5095443513
379	0.5094289831
380	0.5093680529
381	0.5092988834
382	0.5091527194
383	0.5091030576
384	0.5089593475
385	0.5088767059
386	0.5088446401
387	0.5087713874
388	0.5086799022
389	0.5085795129
390	0.5085235388
391	0.5084616632
392	0.5083601785
393	0.5082758009
394	0.5081562367
395	0.5081151068
396	0.5080292501
397	0.5079187369
398	0.5078077191
399	0.5076813515
400	0.5076067092
401	0.5075015228
402	0.5073924936
403	0.5072665575
404	0.5072017172
405	0.5070497977
406	0.5069942219
407	0.5068324059
408	0.5067655855
409	0.5066213361
410	0.5065191417
411	0.5064115531
412	0.5061814013
413	0.5060722043
414	0.505991079
415	0.5059251998
416	0.505839919
417	0.5057216881
418	0.5056311043
419	0.5055836829
420	0.5054565051
421	0.5053727956
422	0.5052417465
423	0.5052094849
424	0.5050841534
425	0.5049986287
426	0.5048481675
427	0.5047892071
428	0.5047446304
429	0.504680206
430	0.5046517183
431	0.504537303
432	0.5045073273
433	0.5044845651
434	0.5044274588
435	0.5043976563
436	0.5042906041
437	0.5041489098
438	0.5039488419
439	0.503795603
440	0.5037730915
441	0.5036326777
442	0.5035134196
443	0.5034162958
444	0.5032909796
445	0.5032071063
446	0.5031130464
447	0.5030213135
448	0.5029194741
449	0.5028682813
450	0.5027133023
451	0.5026786383
452	0.5025907813
453	0.5025101479
454	0.5023631006
455	0.5022783922
456	0.5021659059
457	0.5021322385
458	0.5021050971
459	0.502019145
460	0.5018647503
461	0.5018543418
462	0.5017752142
463	0.5016785005
464	0.5014587119
465	0.5014017934
466	0.5012542218
467	0.5011927374
468	0.5011363485
469	0.5010935447
470	0.5009963924
471	0.500976767
472	0.5009104746
473	0.5008504291
474	0.5008038513
475	0.5007618687
476	0.5006755137
477	0.5006355296
478	0.5003793567
479	0.5003112775
480	0.5002555194
481	0.5002072727
482	0.5001896565
483	0.5000710746
484	0.499928625
485	0.4997333195
486	0.4995440369
487	0.4994773067
488	0.4993349102
489	0.4992436179
490	0.499124514
491	0.4989700234
492	0.4988256484
493	0.4987515984
494	0.4986113926
495	0.4985623881
496	0.4985334364
497	0.4983674432
498	0.4982804707
499	0.4981819614
500	0.4981219127
501	0.4980237901
502	0.4978300675
503	0.4977592494
504	0.4976516454
505	0.4975416468
506	0.4974593663
507	0.4973739448
508	0.4973089468
509	0.4972025192
510	0.4971195026
511	0.4969816004
512	0.4969353849
513	0.496895569
514	0.4967032704
515	0.4966257882
516	0.4965461269
517	0.4963950937
518	0.4962430707
519	0.4961635024
520	0.4960661963
521	0.4959274972
522	0.4958857664
523	0.4957966323
524	0.4957484027
525	0.4956247652
526	0.4955350787
527	0.4954191244
528	0.4953149948
529	0.4952714183
530	0.4952211356
531	0.495153886
532	0.4950611196
533	0.4949897268
534	0.4949401395
535	0.4949047105
536	0.4948612098
537	0.4947112981
538	0.4946529309
539	0.4945726077
540	0.4944535385
541	0.494391462
542	0.4942706984
543	0.4942340905
544	0.4941395649
545	0.4940909297
546	0.4940477689
547	0.4939658082
548	0.4938777088
549	0.4938147856
550	0.4937703372
551	0.4936835859
552	0.4936189309
553	0.4935508133
554	0.4934631726
555	0.4933488278
556	0.4932365078
557	0.4931422979
558	0.4930540771
559	0.4928556137
560	0.4926982238
561	0.4925723138
562	0.4924966435
563	0.4923999195
564	0.4923194576
565	0.492248981
566	0.4921534342
567	0.4919484978
568	0.4917772737
569	0.4917418788
570	0.4916603998
571	0.4914803982
572	0.4914261057
573	0.4913435907
574	0.4912698353
575	0.4911456014
576	0.4910293623
577	0.4909959805
578	0.4909547815
579	0.4908747198
580	0.4907346316
581	0.4906688225
582	0.4906006856
583	0.4905280763
584	0.4904491316
585	0.4903751595
586	0.4902897428
587	0.4902258106
588	0.4900491384
589	0.4900281343
590	0.4899155541
591	0.4898121358
592	0.489738991
593	0.4896733756
594	0.4896080377
595	0.4895234322
596	0.4894552354
597	0.4894134715
598	0.489307199
599	0.4892131733
600	0.489074035
601	0.4890350312
602	0.4889412512
603	0.4888190839
604	0.4887165964
605	0.4886505537
606	0.4885679436
607	0.4885169754
608	0.4884498239
609	0.4883690001
610	0.488348628
611	0.4882880595
612	0.488223339
613	0.4881379993
614	0.4880386399
615	0.4879890163
616	0.4879415556
617	0.4878504644
618	0.4878013076
619	0.4877556264
620	0.4876962621
621	0.4876261104
622	0.4874888388
623	0.4874535843
624	0.4873730749
625	0.4872506344
626	0.4871203717
627	0.4870443808
628	0.4870196749
629	0.4869730082
630	0.4868467563
631	0.4867344235
632	0.4866683483
633	0.4866134678
634	0.4865603841
635	0.4863651303
636	0.486243754
637	0.4861715727
638	0.4860428128
639	0.4859182204
640	0.485831562
641	0.4857414301
642	0.4856285994
643	0.48547441
644	0.4854111453
645	0.4853455686
646	0.4851976401
647	0.4850995214
648	0.4849747389
649	0.4848069896
650	0.484640054
651	0.4845280139
652	0.4844551564
653	0.4844239528
654	0.4842582184
655	0.4842187385
656	0.4840826227
657	0.4839798828
658	0.4839406038
659	0.4838170178
660	0.483752492
661	0.4837087147
662	0.4836118867
663	0.483501777
664	0.4834641482
665	0.4833849317
666	0.4832923908
667	0.483160486
668	0.4830957427
669	0.4830525814
670	0.4830007206
671	0.4829014488
672	0.4828693173
673	0.4826969947
674	0.4826011721
675	0.4824741206
676	0.482397646
677	0.4823583071
678	0.4822339498
679	0.4821907356
680	0.48204459
681	0.4819653339
682	0.4818368246
683	0.4817876461
684	0.4816311279
685	0.4815615017
686	0.481408337
687	0.4812817542
688	0.4811614974
689	0.4811343753
690	0.4810878412
691	0.4810358478
692	0.4809255704
693	0.48087982
694	0.4808181477
695	0.4807294574
696	0.4806869177
697	0.4806161149
698	0.4804683381
699	0.4803619764
700	0.4802170957
701	0.4801364428
702	0.4800687348
703	0.4799426653
704	0.479850137
705	0.4798012136
706	0.4797979667
707	0.4797733054
708	0.4796644263
709	0.4794970863
710	0.4793886355
711	0.47935508
712	0.4792672198
713	0.4792040933
714	0.4791131827
715	0.4789892126
716	0.4789695372
717	0.4788958657
718	0.4788501244
719	0.4788091514
720	0.4787045672
721	0.4786317881
722	0.4785151363
723	0.4784144197
724	0.4783802774
725	0.4782971703
726	0.4782493358
727	0.4781640809
728	0.4781083521
729	0.4779825805
730	0.4779344282
731	0.4777471692
732	0.4776363859
733	0.4775902383
734	0.4775398474
735	0.4774743611
736	0.4774583659
737	0.4774162101
738	0.4773709825
739	0.4772718064
740	0.4772322847
741	0.4772110309
742	0.477174172
743	0.4771322845
744	0.4770288905
745	0.4769853484
746	0.4769041942
747	0.4767901124
748	0.4767307328
749	0.4766349555
750	0.4765112808
751	0.4764394465
752	0.4763958551
753	0.4763200678
754	0.4762851713
755	0.4761280317
756	0.4759542861
757	0.4759268384
758	0.4758557893
759	0.4758403112
760	0.475764746
761	0.4756711373
762	0.4756077985
763	0.4755420249
764	0.4755154965
765	0.4754672419
766	0.4754224352
767	0.4752701854
768	0.4751629093
769	0.4751153632
770	0.4750346263
771	0.4749763393
772	0.4748977145
773	0.4748178641
774	0.4747466361
775	0.4746658137
776	0.4745378491
777	0.4744796424
778	0.4744258524
779	0.4743827599
780	0.4743496395
781	0.4743278652
782	0.4742564098
783	0.4741621342
784	0.4741117221
785	0.4740099704
786	0.4739366598
787	0.4738625579
788	0.4737841761
789	0.473704653
790	0.4736755835
791	0.4735319505
792	0.4734446731
793	0.4734066853
794	0.4733110881
795	0.4732343464
796	0.4731943347
797	0.4730794676
798	0.4730649762
799	0.4728696082
800	0.4727903214
801	0.4727428689
802	0.4726947343
803	0.4725155027
804	0.4724533765
805	0.4723616
806	0.4722965615
807	0.4721576155
808	0.4720809746
809	0.4720469776
810	0.4720041767
811	0.4719249183
812	0.4719027707
813	0.4717738051
814	0.4717669192
815	0.4717478775
816	0.4716919353
817	0.4716144835
818	0.4715382816
819	0.4715358691
820	0.4714462259
821	0.4713913897
822	0.4713509469
823	0.4712980662
824	0.4712550089
825	0.4712056921
826	0.4711388109
827	0.4711276077
828	0.4710582749
829	0.4709889946
830	0.4709239875
831	0.470780914
832	0.4707078464
833	0.4706358011
834	0.4705618131
835	0.4705071547
836	0.4703999325
837	0.470316779
838	0.4702766947
839	0.4702155202
840	0.4701704266
841	0.4700912824
842	0.4699645905
843	0.469899123
844	0.4698496718
845	0.4698041329
846	0.469689594
847	0.4696206202
848	0.4695656217
849	0.4695187165
850	0.4694626812
851	0.4693650016
852	0.4693036462
853	0.4692172907
854	0.4691442944
855	0.468998578
856	0.4689433289
857	0.4688894503
858	0.4688093117
859	0.4687534342
860	0.4686657807
861	0.4685293064
862	0.4685007109
863	0.468446614
864	0.4683526181
865	0.4682781293
866	0.4682336162
867	0.4681428301
868	0.468102369
869	0.4679843577
870	0.4678966041
871	0.4678222555
872	0.4677863354
873	0.4677408976
874	0.4676748218
875	0.4676134221
876	0.4674920173
877	0.4674559507
878	0.4674066151
879	0.467328809
880	0.4672047104
881	0.4670894538
882	0.4669984225
883	0.46692007
884	0.4668511276
885	0.4667148094
886	0.466656172
887	0.4665462436
888	0.4665333485
889	0.4664045002
890	0.4663693763
891	0.4662958781
892	0.4662089022
893	0.4661589219
894	0.46608861
895	0.4660789397
896	0.4659895192
897	0.465928699
898	0.4658509551
899	0.4657496918
900	0.4657234565
901	0.4656513086
902	0.4655666562
903	0.4655229769
904	0.4654158675
905	0.4652546351
906	0.4651962931
907	0.4651260716
908	0.4650933151
909	0.4650807383
910	0.465041981
911	0.4649122844
912	0.4648209546
913	0.4647626634
914	0.4646460033
915	0.4645890208
916	0.4645005188
917	0.4643913588
918	0.4643350345
919	0.4642530679
920	0.4641647164
921	0.4640799843
922	0.463979372
923	0.463939495
924	0.4638656413
925	0.4637532478
926	0.4636995569
927	0.4636767673
928	0.463605995
929	0.463538454
930	0.4634033731
931	0.4633298188
932	0.4632948827
933	0.4631462381
934	0.4630789611
935	0.463026139
936	0.4628896131
937	0.462861891
938	0.4627778561
939	0.4627004756
940	0.4626837615
941	0.4625929902
942	0.4625232266
943	0.4624424709
944	0.462376547
945	0.4623053846
946	0.4621700363
947	0.4620393585
948	0.4619059143
949	0.4618202834
950	0.4617345135
951	0.4616153495
952	0.4615672047
953	0.461401999
954	0.4612877959
955	0.4612281024
956	0.4612001333
957	0.4610594424
958	0.4610360819
959	0.4609716983
960	0.4608629449
961	0.4607748686
962	0.4607366809
963	0.4606039812
964	0.4605400212
965	0.4604733994
966	0.4603804516
967	0.4603475412
968	0.4603039234
969	0.4602199035
970	0.4601815658
971	0.4601306585
972	0.4600958766
973	0.4599709085
974	0.4598814857
975	0.4598624775
976	0.4597437278
977	0.4596575693
978	0.4595960599
979	0.4594210088
980	0.4593548443
981	0.459297224
982	0.459237525
983	0.4592034327
984	0.4590929412
985	0.4589988377
986	0.4589578349
987	0.4588671692
988	0.4588023564
989	0.4587646493
990	0.4587170896
991	0.4586587842
992	0.4585915387
993	0.4585400253
994	0.4584280619
995	0.4582846891
996	0.4582399368
997	0.4581047881
998	0.4580563995
999	0.4580358519
1000	0.4579914376
1001	0.4578455804
1002	0.4577896361
1003	0.4576673716
1004	0.4576167298
1005	0.4575517355
1006	0.4574878915
1007	0.4573655934
1008	0.4572220012
1009	0.4572058816
1010	0.4571410617
1011	0.4571094073
1012	0.4570382124
1013	0.4569108784
1014	0.4568592018
1015	0.4568176529
1016	0.4566891992
1017	0.4566048874
1018	0.4564832786
1019	0.4564533234
1020	0.4563877936
1021	0.4563336615
1022	0.4562774824
1023	0.4562281382
1024	0.4561279795
1025	0.4560990365
1026	0.456032662
1027	0.4559938811
1028	0.455936633
1029	0.4558087903
1030	0.455745272
1031	0.4556569414
1032	0.4556302296
1033	0.4556073244
1034	0.4555216362
1035	0.455451554
1036	0.4553556241
1037	0.4552667177
1038	0.4552009713
1039	0.4551490009
1040	0.4550777115
1041	0.4550580887
1042	0.4549903524
1043	0.4549330007
1044	0.4548898106
1045	0.4548420084
1046	0.4547600184
1047	0.4546955595
1048	0.4545820965
1049	0.4544523489
1050	0.4543813239
1051	0.4543344399
1052	0.4542937072
1053	0.4542531734
1054	0.4541822042
1055	0.4541361369
1056	0.4540935814
1057	0.4540694415
1058	0.4539550153
1059	0.4538574094
1060	0.4537995353
1061	0.4536394472
1062	0.4535521556
1063	0.4534939646
1064	0.4534369284
1065	0.4534013106
1066	0.4533014469
1067	0.4532827907
1068	0.4532133382
1069	0.4530047682
1070	0.4529440174
1071	0.4529321368
1072	0.4528915543
1073	0.4528033215
1074	0.4527882386
1075	0.4527452116
1076	0.45267874
1077	0.4526388037
1078	0.4526131509
1079	0.452564095
1080	0.4524720356
1081	0.4523976484
1082	0.4523347516
1083	0.4522481973
1084	0.4521746965
1085	0.4521236077
1086	0.4520748108
1087	0.4520405477
1088	0.4520001595
1089	0.4518725266
1090	0.4517213354
1091	0.4517138035
1092	0.4516432013
1093	0.4516098
1094	0.4515549842
1095	0.4514985102
1096	0.4514068589
1097	0.4513609481
1098	0.4512965532
1099	0.4510936233
1100	0.4510386577
1101	0.4508904445
1102	0.4508160252
1103	0.450755518
1104	0.4506313643
1105	0.4505548311
1106	0.4505080008
1107	0.4504141134
1108	0.4503163937
1109	0.4502894052
1110	0.4501780465
1111	0.4500601113
1112	0.4500041692
1113	0.4499446523
1114	0.4498530609
1115	0.449815243
1116	0.4497478502
1117	0.4496976433
1118	0.4496405338
1119	0.4496036458
1120	0.4494811485
1121	0.4493877283
1122	0.4493220607
1123	0.4492595386
1124	0.4491842091
1125	0.4491079996
1126	0.449075828
1127	0.4490112812
1128	0.4489508363
1129	0.4488220805
1130	0.4487938772
1131	0.4487055059
1132	0.4485726783
1133	0.4484955533
1134	0.4483806059
1135	0.4483331649
1136	0.4481948415
1137	0.4481321303
1138	0.4481058173
1139	0.4480392636
1140	0.4479936094
1141	0.4479123273
1142	0.4478396175
1143	0.4478235858
1144	0.4477999431
1145	0.4476570278
1146	0.4476146635
1147	0.4475001533
1148	0.4474279694
1149	0.4474173306
1150	0.4473651496
1151	0.4473217895
1152	0.4471940957
1153	0.4471530487
1154	0.4470850414
1155	0.4469750562
1156	0.4469463659
1157	0.4468689254
1158	0.4468072972
1159	0.4467574607
1160	0.4466984833
1161	0.4466372938
1162	0.4466137358
1163	0.4465698912
1164	0.4464746423
1165	0.4463715632
1166	0.44625472
1167	0.4462036349
1168	0.4460890577
1169	0.4460333126
1170	0.4459711943
1171	0.4458829359
1172	0.4458088105
1173	0.4457249767
1174	0.4456831278
1175	0.4456464317
1176	0.4455480664
1177	0.4455098096
1178	0.445475917
1179	0.4453753086
1180	0.4452963789
1181	0.4452242439
1182	0.4451191823
1183	0.4450224744
1184	0.4449746199
1185	0.4449559754
1186	0.4448946081
1187	0.4448893293
1188	0.4448639816
1189	0.4448319816
1190	0.444789277
1191	0.4447162895
1192	0.4445832486
1193	0.4445342664
1194	0.4443717164
1195	0.4442875379
1196	0.4442345513
1197	0.4441746114
1198	0.444110746
1199	0.4439847126
1200	0.443878745
1201	0.4438139674
1202	0.4437258591
1203	0.4436261826
1204	0.4435533813
1205	0.4434797135
1206	0.4433618183
1207	0.4433347961
1208	0.4432393811
1209	0.4432197223
1210	0.4432000499
1211	0.4431448194
1212	0.4430870366
1213	0.4429952093
1214	0.4429166311
1215	0.442884613
1216	0.4427934857
1217	0.4427720157
1218	0.4427472955
1219	0.4427102373
1220	0.442610009
1221	0.4425434182
1222	0.4424631186
1223	0.4423913777
1224	0.4423131966
1225	0.442248703
1226	0.4421302347
1227	0.4420538948
1228	0.4419896413
1229	0.4418778419
1230	0.4417362323
1231	0.4416634169
1232	0.4415816147
1233	0.4415430407
1234	0.4414476258
1235	0.441381684
1236	0.4413387644
1237	0.4413051182
1238	0.4412592752
1239	0.4412036709
1240	0.4411134059
1241	0.4409985643
1242	0.4409728912
1243	0.4409124771
1244	0.4408680131
1245	0.4408018701
1246	0.440782917
1247	0.4407165489
1248	0.4406847823
1249	0.4406414337
1250	0.4405279165
1251	0.4404670682
1252	0.44040557
1253	0.4403373473
1254	0.4403238684
1255	0.4402623845
1256	0.440086016
1257	0.4399823342
1258	0.4399247386
1259	0.4397947778
1260	0.439687006
1261	0.4396575018
1262	0.4396341213
1263	0.4395856049
1264	0.4395096322
1265	0.4394816133
1266	0.4394558096
1267	0.4394253429
1268	0.4393759839
1269	0.4393024324
1270	0.4392205312
1271	0.4391863631
1272	0.4391066169
1273	0.4390412841
1274	0.4389676925
1275	0.4389097538
1276	0.4388125935
1277	0.4387149282
1278	0.4386289995
1279	0.4385753977
1280	0.4385627491
1281	0.4384984886
1282	0.4384569679
1283	0.4384522769
1284	0.4384108923
1285	0.4383745021
1286	0.4382670716
1287	0.4382249254
1288	0.4381395894
1289	0.4381196559
1290	0.4380720072
1291	0.43802645
1292	0.4379457806
1293	0.43789425
1294	0.4378698418
1295	0.4378258588
1296	0.4377831494
1297	0.4376641195
1298	0.4375958853
1299	0.4375458774
1300	0.4375360692
1301	0.4374901257
1302	0.437397153
1303	0.4373354316
1304	0.4372880619
1305	0.4372309284
1306	0.4371399786
1307	0.4370543247
1308	0.4369638567
1309	0.4369224071
1310	0.4368701301
1311	0.4367856637
1312	0.4366773024
1313	0.4366310124
1314	0.4365443395
1315	0.4365079264
1316	0.4363953976
1317	0.43632179
1318	0.4362418558
1319	0.4362203416
1320	0.4361682569
1321	0.4361184089
1322	0.4361098696
1323	0.4359764338
1324	0.4359071975
1325	0.4358419814
1326	0.4358064004
1327	0.4357806507
1328	0.4356373348
1329	0.4355779809
1330	0.4355586272
1331	0.4355137075
1332	0.4354414052
1333	0.4353858956
1334	0.435359663
1335	0.4353002728
1336	0.4351715675
1337	0.4351357068
1338	0.4350934546
1339	0.4350353198
1340	0.4349605913
1341	0.434901509
1342	0.4348583666
1343	0.4348110374
1344	0.4347550701
1345	0.4346689467
1346	0.4345272049
1347	0.4344866115
1348	0.4344262862
1349	0.4343989994
1350	0.4343075151
1351	0.4342988869
1352	0.4342482327
1353	0.4341796971
1354	0.4341370744
1355	0.4341118186
1356	0.4340462185
1357	0.4340207791
1358	0.4339797641
1359	0.4339095516
1360	0.4338849169
1361	0.4337862106
1362	0.4337510583
1363	0.4336786959
1364	0.4336162475
1365	0.4335636931
1366	0.4334030647
1367	0.4333096593
1368	0.4332351766
1369	0.4331391684
1370	0.4330860343
1371	0.433037233
1372	0.4329676446
1373	0.4329156246
1374	0.4327811706
1375	0.4326722416
1376	0.432632332
1377	0.4325772741
1378	0.4325083994
1379	0.4324187853
1380	0.4323474065
1381	0.4322493436
1382	0.4321628812
1383	0.4321023491
1384	0.4320059132
1385	0.4318911084
1386	0.4318254803
1387	0.4317827362
1388	0.4317269717
1389	0.43155457
1390	0.4314882233
1391	0.4313915826
1392	0.4313436828
1393	0.431332563
1394	0.4312797186
1395	0.431234538
1396	0.4311789148
1397	0.4311230426
1398	0.4310521494
1399	0.4309769611
1400	0.4309064816
1401	0.4308389829
1402	0.4308079843
1403	0.4307585866
1404	0.4306471273
1405	0.4305947873
1406	0.4305040813
1407	0.4304521415
1408	0.4303898719
1409	0.4303061181
1410	0.4302696498
1411	0.4302138961
1412	0.4301671013
1413	0.4300271492
1414	0.4299477044
1415	0.4298328235
1416	0.4297935756
1417	0.4297300951
1418	0.4296047981
1419	0.4294685424
1420	0.4294494567
1421	0.4293642381
1422	0.429322968
1423	0.4292515867
1424	0.4291818607
1425	0.4291438122
1426	0.4291173025
1427	0.4290732694
1428	0.4290366381
1429	0.429017928
1430	0.428940875
1431	0.4289081139
1432	0.4288577107
1433	0.4288251558
1434	0.42878311
1435	0.428658766
1436	0.4285720105
1437	0.4285416106
1438	0.4284340368
1439	0.428332675
1440	0.4282674197
1441	0.4281858864
1442	0.4281262331
1443	0.428098776
1444	0.4280144886
1445	0.4278844731
1446	0.4278719176
1447	0.4277782057
1448	0.4277605768
1449	0.4277300716
1450	0.42769158
1451	0.4275937177
1452	0.4275784908
1453	0.4275301628
1454	0.4274035432
1455	0.4273225204
1456	0.4272437934
1457	0.4272085571
1458	0.4271360042
1459	0.4270630725
1460	0.4270198724
1461	0.426963993
1462	0.4269075744
1463	0.4268383233
1464	0.4267779805
1465	0.4267162866
1466	0.4266911211
1467	0.4265914576
1468	0.4265677105
1469	0.426527113
1470	0.4265002686
1471	0.4264712676
1472	0.4264353945
1473	0.4263716922
1474	0.4263143477
1475	0.4262888712
1476	0.4261792448
1477	0.4261480375
1478	0.4261163575
1479	0.4260485111
1480	0.4259822972
1481	0.4258767637
1482	0.4258632358
1483	0.4258087071
1484	0.4257749386
1485	0.4257059553
1486	0.4256473888
1487	0.4255339689
1488	0.4255019203
1489	0.4254296071
1490	0.4253849697
1491	0.4253068883
1492	0.425251455
1493	0.4251292285
1494	0.4250631534
1495	0.4250344876
1496	0.4249623168
1497	0.4248349246
1498	0.4247866441
1499	0.4246740468
1500	0.4246235477
1501	0.424530095
1502	0.4244895917
1503	0.4244457302
1504	0.4244208431
1505	0.4243676561
1506	0.4242794946
1507	0.4242240765
1508	0.4241230383
1509	0.4240750563
1510	0.4239756745
1511	0.423904953
