iter	Passed	Remaining
403	9509	61108
404	9528	61056
405	9547	61001
406	9568	60962
407	9586	60901
408	9609	60873
409	9630	60837
410	9658	60842
411	9684	60835
412	9710	60826
413	9734	60807
414	9757	60781
415	9777	60732
416	9798	60691
417	9816	60637
418	9834	60579
419	9854	60532
420	9876	60500
421	9893	60440
422	9915	60404
423	9934	60356
424	9958	60339
425	9978	60294
426	9998	60250
427	10017	60198
428	10034	60136
429	10050	60072
430	10067	60007
431	10084	59947
432	10101	59887
433	10119	59828
434	10145	59820
435	10163	59767
436	10187	59750
437	10209	59716
438	10229	59673
439	10248	59625
440	10271	59600
441	10289	59546
442	10311	59517
443	10329	59466
444	10352	59440
445	10375	59412
446	10399	59393
447	10415	59330
448	10438	59308
449	10463	59293
450	10494	59316
451	10534	59385
452	10563	59395
453	10588	59379
454	10607	59334
455	10632	59315
456	10658	59309
457	10675	59250
458	10696	59216
459	10718	59184
460	10739	59146
461	10759	59108
462	10779	59068
463	10799	59025
464	10816	58969
465	10851	59009
466	10880	59016
467	10938	59177
468	10985	59286
469	11019	59315
470	11075	59469
471	11131	59618
472	11197	59824
473	11271	60067
474	11394	60568
475	11425	60585
476	11449	60561
477	11475	60545
478	11499	60519
479	11526	60514
480	11554	60511
481	11575	60469
482	11600	60452
483	11623	60422
484	11665	60493
485	11702	60532
486	11740	60584
487	11762	60548
488	11787	60529
489	11811	60503
490	11831	60459
491	11853	60421
492	11870	60364
493	11895	60342
494	11918	60314
495	11938	60269
496	11959	60231
497	11982	60199
498	12003	60161
499	12025	60129
500	12050	60110
501	12073	60077
502	12096	60047
503	12118	60014
504	12141	59987
505	12168	59975
506	12192	59953
507	12213	59915
508	12235	59880
509	12258	59851
510	12278	59808
511	12303	59789
512	12323	59743
513	12344	59705
514	12362	59651
515	12386	59626
516	12408	59594
517	12430	59558
518	12456	59546
519	12481	59528
520	12506	59508
521	12528	59474
522	12546	59423
523	12567	59384
524	12589	59350
525	12614	59329
526	12638	59305
527	12673	59333
528	12702	59332
529	12762	59479
530	12804	59535
531	12861	59666
532	12902	59721
533	12944	59777
534	13000	59898
535	13039	59944
536	13080	59994
537	13143	60147
538	13207	60303
539	13244	60337
540	13276	60344
541	13306	60344
542	13330	60317
543	13356	60298
544	13374	60246
545	13399	60224
546	13423	60195
547	13454	60202
548	13481	60186
549	13506	60167
550	13530	60139
551	13558	60127
552	13577	60080
553	13599	60044
554	13625	60024
