iter	Passed	Remaining
898	25572	59764
899	25590	59710
900	25608	59658
901	25631	59616
902	25678	59631
903	25758	59723
904	25815	59761
905	25894	59850
906	25947	59877
907	25969	59833
908	26006	59823
909	26070	59875
910	26091	59830
911	26109	59777
912	26136	59744
913	26158	59700
914	26181	59658
915	26202	59613
916	26223	59566
917	26240	59513
918	26266	59477
919	26288	59435
920	26308	59387
921	26331	59345
922	26350	59295
923	26367	59242
924	26391	59201
925	26410	59153
926	26436	59117
927	26460	59079
928	26483	59038
929	26501	58986
930	26529	58958
931	26551	58914
932	26573	58872
933	26599	58837
934	26628	58809
935	26660	58789
936	26735	58863
937	26797	58907
938	26838	58907
939	26893	58937
940	26948	58965
941	26996	58979
942	27081	59074
943	27111	59048
944	27131	59001
945	27150	58951
946	27174	58910
947	27192	58859
948	27214	58815
949	27233	58767
950	27253	58719
951	27272	58670
952	27290	58619
953	27312	58576
954	27333	58530
955	27356	58489
956	27377	58445
957	27400	58404
958	27424	58365
959	27450	58332
960	27471	58288
961	27488	58235
962	27507	58185
963	27523	58130
964	27544	58085
965	27566	58043
966	27592	58009
967	27617	57973
968	27644	57942
969	27669	57905
970	27691	57864
971	27710	57814
972	27730	57769
973	27755	57733
974	27774	57684
975	27793	57638
976	27816	57598
977	27838	57555
978	27862	57518
979	27889	57486
980	27913	57448
981	27933	57402
982	27950	57351
983	27968	57300
984	27988	57255
985	28004	57202
986	28023	57154
987	28045	57112
988	28064	57065
989	28080	57012
990	28097	56961
991	28120	56920
992	28136	56867
993	28154	56818
994	28178	56781
995	28199	56738
996	28218	56691
997	28240	56650
998	28260	56604
999	28280	56561
1000	28302	56520
1001	28323	56477
1002	28343	56432
1003	28361	56384
1004	28379	56335
1005	28396	56284
1006	28412	56232
1007	28429	56182
1008	28446	56131
1009	28462	56080
1010	28478	56027
1011	28502	55991
1012	28521	55945
1013	28543	55904
1014	28568	55870
1015	28592	55834
1016	28619	55804
1017	28662	55804
1018	28686	55767
1019	28711	55734
1020	28734	55696
1021	28760	55664
1022	28781	55620
1023	28801	55577
1024	28822	55536
1025	28841	55489
1026	28866	55455
1027	28890	55420
1028	28913	55382
1029	28932	55337
1030	28953	55296
1031	28971	55248
1032	28998	55218
1033	29019	55176
1034	29037	55129
1035	29058	55087
1036	29075	55038
1037	29095	54995
1038	29117	54956
1039	29140	54918
1040	29158	54871
1041	29181	54834
1042	29204	54796
1043	29227	54759
1044	29248	54718
1045	29272	54682
1046	29292	54640
1047	29321	54614
1048	29355	54596
1049	29379	54561
1050	29402	54524
1051	29424	54486
1052	29442	54439
1053	29461	54395
1054	29486	54362
1055	29509	54324
1056	29532	54287
1057	29552	54245
1058	29576	54208
1059	29598	54171
1060	29628	54146
1061	29679	54160
1062	29716	54150
1063	29756	54143
1064	29801	54146
1065	29832	54124
1066	29859	54094
1067	29889	54069
1068	29912	54033
1069	29936	53997
1070	29966	53973
1071	30005	53964
1072	30032	53935
1073	30065	53915
1074	30092	53886
1075	30118	53855
1076	30155	53843
1077	30186	53820
1078	30227	53816
1079	30278	53828
1080	30323	53830
1081	30364	53825
1082	30453	53905
1083	30475	53866
1084	30499	53830
1085	30534	53815
1086	30556	53776
1087	30574	53730
1088	30598	53694
1089	30625	53665
1090	30681	53685
1091	30711	53660
1092	30736	53627
1093	30766	53602
1094	30807	53597
1095	30835	53568
1096	30865	53542
1097	30897	53522
1098	30925	53494
1099	30951	53461
1100	30983	53439
1101	31013	53414
1102	31038	53381
1103	31061	53344
1104	31084	53307
1105	31103	53263
1106	31127	53229
1107	31149	53190
1108	31169	53148
1109	31193	53114
1110	31218	53080
1111	31237	53036
1112	31262	53002
1113	31282	52960
1114	31305	52924
1115	31322	52878
1116	31345	52840
1117	31361	52792
1118	31385	52758
1119	31407	52718
1120	31423	52670
1121	31444	52631
1122	31460	52584
1123	31477	52536
1124	31499	52499
1125	31523	52464
1126	31551	52435
1127	31594	52434
1128	31634	52425
1129	31676	52420
1130	31732	52438
1131	31776	52436
1132	31826	52444
1133	31865	52435
1134	31926	52461
1135	31964	52448
1136	32008	52447
1137	32061	52458
1138	32099	52447
1139	32157	52466
1140	32203	52467
1141	32259	52485
1142	32288	52458
1143	32312	52422
1144	32350	52410
1145	32409	52431
1146	32490	52488
1147	32602	52595
1148	32736	52737
1149	32808	52778
1150	32889	52834
1151	32975	52898
1152	33022	52898
1153	33055	52877
1154	33099	52873
1155	33181	52929
1156	33208	52898
1157	33251	52891
1158	33287	52874
1159	33325	52860
1160	33367	52854
1161	33402	52835
1162	33435	52812
1163	33456	52772
1164	33481	52736
1165	33513	52712
1166	33539	52680
1167	33572	52658
1168	33610	52644
1169	33647	52627
1170	33740	52700
1171	33856	52807
1172	33951	52880
1173	33989	52866
1174	34055	52893
1175	34127	52932
1176	34188	52953
1177	34226	52937
1178	34259	52915
1179	34311	52920
1180	34397	52979
1181	34453	52992
1182	34534	53042
1183	34605	53076
1184	34668	53099
1185	34751	53152
1186	34828	53196
1187	34858	53168
1188	34922	53190
1189	34995	53228
1190	35046	53232
1191	35130	53285
1192	35212	53334
1193	35282	53367
1194	35347	53390
1195	35392	53384
1196	35511	53489
1197	35590	53534
1198	35668	53577
1199	35730	53596
1200	35821	53657
1201	35885	53678
1202	35958	53713
1203	36031	53747
1204	36059	53715
1205	36091	53688
1206	36131	53673
1207	36193	53691
1208	36242	53689
1209	36299	53699
1210	36355	53708
1211	36402	53703
1212	36462	53716
1213	36490	53683
1214	36551	53698
1215	36593	53685
1216	36645	53689
1217	36695	53687
1218	36737	53674
1219	36782	53666
1220	36825	53654
1221	36862	53634
1222	36904	53622
1223	36973	53648
1224	37014	53633
1225	37074	53646
1226	37124	53644
1227	37189	53664
1228	37230	53649
1229	37253	53609
1230	37277	53569
1231	37308	53540
1232	37344	53518
1233	37372	53484
1234	37404	53456
1235	37430	53419
1236	37452	53378
1237	37484	53350
1238	37508	53310
1239	37526	53263
1240	37556	53233
1241	37579	53191
1242	37606	53156
1243	37639	53130
1244	37668	53098
1245	37694	53062
1246	37736	53049
1247	37769	53021
1248	37802	52996
1249	37833	52967
1250	37857	52927
1251	37884	52892
1252	37911	52858
1253	37944	52831
1254	38004	52842
1255	38064	52854
1256	38126	52866
1257	38158	52838
1258	38181	52799
1259	38211	52768
1260	38243	52740
1261	38275	52711
1262	38311	52689
1263	38346	52665
1264	38385	52647
1265	38412	52612
1266	38448	52589
1267	38475	52554
1268	38514	52536
1269	38563	52530
1270	38594	52501
1271	38638	52490
1272	38681	52477
1273	38723	52462
1274	38781	52469
1275	38825	52457
1276	38881	52461
1277	38924	52448
1278	38950	52411
1279	38984	52385
1280	39011	52350
1281	39042	52320
1282	39071	52288
1283	39099	52254
1284	39128	52221
1285	39173	52211
1286	39216	52197
1287	39242	52160
1288	39272	52129
1289	39294	52088
1290	39318	52048
1291	39366	52041
1292	39415	52035
1293	39450	52011
1294	39473	51971
1295	39501	51937
1296	39528	51902
1297	39550	51860
1298	39572	51818
1299	39594	51777
1300	39612	51730
1301	39631	51685
1302	39652	51642
1303	39677	51605
1304	39694	51557
1305	39710	51508
1306	39741	51478
1307	39763	51436
1308	39786	51397
1309	39810	51359
1310	39832	51317
1311	39856	51279
1312	39882	51242
1313	39907	51205
1314	39928	51163
1315	39962	51136
1316	40001	51117
1317	40021	51075
1318	40046	51037
1319	40074	51003
1320	40093	50959
1321	40110	50911
1322	40127	50864
1323	40149	50824
1324	40170	50782
1325	40188	50736
1326	40206	50690
1327	40230	50651
1328	40255	50615
1329	40274	50570
1330	40301	50536
1331	40323	50495
1332	40347	50456
1333	40368	50415
1334	40393	50378
1335	40419	50342
1336	40438	50298
1337	40457	50254
1338	40479	50213
1339	40501	50173
1340	40523	50132
1341	40540	50086
1342	40556	50038
1343	40574	49993
1344	40602	49960
1345	40623	49919
1346	40648	49882
1347	40666	49837
1348	40700	49811
1349	40728	49779
1350	40760	49750
1351	40789	49719
1352	40812	49681
1353	40837	49644
1354	40865	49612
1355	40891	49576
1356	40923	49548
1357	40947	49510
1358	40977	49480
1359	41012	49456
1360	41037	49420
1361	41059	49380
1362	41095	49357
1363	41119	49319
1364	41156	49297
1365	41183	49263
1366	41212	49232
1367	41247	49207
1368	41285	49187
1369	41314	49154
1370	41341	49121
1371	41369	49088
1372	41399	49058
1373	41429	49027
1374	41484	49027
1375	41519	49002
1376	41548	48971
1377	41576	48938
1378	41601	48901
1379	41631	48872
1380	41675	48857
1381	41724	48849
1382	41759	48825
1383	41789	48794
1384	41820	48765
1385	41847	48731
1386	41870	48692
1387	41897	48659
1388	41931	48633
1389	41966	48608
1390	41991	48572
1391	42034	48557
1392	42069	48531
1393	42104	48507
1394	42129	48471
1395	42155	48436
1396	42182	48402
1397	42215	48375
1398	42245	48345
1399	42279	48319
1400	42307	48286
1401	42345	48265
1402	42380	48240
1403	42406	48205
1404	42443	48182
1405	42478	48158
1406	42510	48130
1407	42538	48097
1408	42564	48063
1409	42592	48029
1410	42628	48005
1411	42666	47985
1412	42716	47976
1413	42749	47949
1414	42784	47925
1415	42812	47891
1416	42836	47854
1417	42865	47823
1418	42899	47797
1419	42927	47764
1420	42954	47730
1421	42987	47703
1422	43013	47668
1423	43048	47643
1424	43072	47606
1425	43116	47591
1426	43163	47579
1427	43200	47557
1428	43238	47534
1429	43277	47514
1430	43309	47485
1431	43334	47449
1432	43357	47412
1433	43376	47369
1434	43404	47336
1435	43425	47296
1436	43468	47280
1437	43496	47246
1438	43536	47227
1439	43571	47202
1440	43599	47169
1441	43625	47134
1442	43655	47104
1443	43695	47084
1444	43736	47066
1445	43780	47050
1446	43801	47010
1447	43825	46973
1448	43851	46938
1449	43875	46901
1450	43895	46860
1451	43923	46827
1452	43938	46781
1453	43955	46736
1454	43974	46694
1455	43993	46652
1456	44013	46611
1457	44036	46573
1458	44060	46537
1459	44084	46499
1460	44107	46462
1461	44132	46426
1462	44153	46386
1463	44180	46352
1464	44214	46327
1465	44233	46284
1466	44254	46245
1467	44276	46207
1468	44295	46165
1469	44316	46125
1470	44334	46082
1471	44351	46038
1472	44367	45993
1473	44385	45951
1474	44408	45913
1475	44425	45870
1476	44449	45834
1477	44470	45793
1478	44489	45752
1479	44512	45715
1480	44532	45675
1481	44553	45635
1482	44569	45591
1483	44591	45552
1484	44608	45509
1485	44632	45473
1486	44656	45437
1487	44681	45401
1488	44701	45361
1489	44724	45324
1490	44749	45289
1491	44772	45252
1492	44801	45221
1493	44822	45182
1494	44839	45139
1495	44863	45103
1496	44885	45065
1497	44903	45023
1498	44921	44981
1499	44941	44941
1500	44958	44898
1501	44982	44863
1502	45005	44825
1503	45042	44803
1504	45069	44770
1505	45089	44730
1506	45116	44697
1507	45141	44662
1508	45164	44626
1509	45190	44591
1510	45211	44553
1511	45233	44515
1512	45253	44475
1513	45277	44439
1514	45297	44400
1515	45322	44365
1516	45345	44329
1517	45366	44290
1518	45383	44247
1519	45403	44208
1520	45425	44171
1521	45449	44135
1522	45472	44099
1523	45491	44058
1524	45514	44022
1525	45538	43986
1526	45564	43953
1527	45587	43916
1528	45612	43882
1529	45635	43846
1530	45666	43816
1531	45694	43785
1532	45719	43750
1533	45740	43712
1534	45761	43674
1535	45781	43635
1536	45799	43594
1537	45826	43562
1538	45844	43520
1539	45864	43482
1540	45883	43441
1541	45903	43402
1542	45927	43367
1543	45947	43328
1544	45973	43295
1545	46000	43262
1546	46023	43227
1547	46052	43196
1548	46076	43161
1549	46100	43126
1550	46123	43090
1551	46141	43049
1552	46163	43012
1553	46188	42978
1554	46210	42941
1555	46227	42900
1556	46246	42860
1557	46271	42826
1558	46299	42794
1559	46323	42760
1560	46347	42725
1561	46369	42688
1562	46392	42652
1563	46413	42614
1564	46430	42573
1565	46451	42536
1566	46472	42498
1567	46495	42462
1568	46518	42427
1569	46540	42390
1570	46558	42350
1571	46583	42316
1572	46604	42279
1573	46621	42237
1574	46638	42196
1575	46658	42158
1576	46676	42118
1577	46702	42085
1578	46727	42052
1579	46748	42014
1580	46771	41979
1581	46794	41943
1582	46821	41911
1583	46843	41875
1584	46866	41840
1585	46891	41806
1586	46914	41770
1587	46940	41737
1588	46966	41705
1589	46991	41671
1590	47010	41632
1591	47036	41599
1592	47066	41570
1593	47089	41535
1594	47114	41502
1595	47138	41467
1596	47162	41433
1597	47187	41399
1598	47209	41363
1599	47230	41327
1600	47249	41288
1601	47267	41248
1602	47284	41207
1603	47313	41177
1604	47334	41140
1605	47358	41107
1606	47382	41072
1607	47408	41039
1608	47427	41001
1609	47446	40963
1610	47466	40925
1611	47487	40888
1612	47516	40858
1613	47539	40823
1614	47561	40787
1615	47584	40752
1616	47607	40717
1617	47629	40682
1618	47650	40645
1619	47670	40608
1620	47697	40576
1621	47719	40540
1622	47746	40509
1623	47773	40477
1624	47791	40438
1625	47817	40406
1626	47836	40368
1627	47857	40331
1628	47881	40298
1629	47904	40263
1630	47924	40225
1631	47943	40188
1632	47962	40149
1633	47983	40113
1634	48008	40080
1635	48031	40045
1636	48048	40005
1637	48074	39973
1638	48100	39941
1639	48122	39906
1640	48144	39871
1641	48170	39839
1642	48195	39805
1643	48219	39771
1644	48237	39733
1645	48265	39702
1646	48290	39670
1647	48316	39638
1648	48338	39602
1649	48364	39571
1650	48386	39535
1651	48411	39502
1652	48433	39467
1653	48454	39431
1654	48479	39398
1655	48501	39363
1656	48524	39329
1657	48542	39290
1658	48562	39253
1659	48579	39214
1660	48602	39180
1661	48624	39145
1662	48640	39105
1663	48665	39073
1664	48690	39040
1665	48711	39004
1666	48731	38967
